Id,SalePrice
1665,173024.1255361999
1666,166723.5138312503
1667,182634.63805474117
1668,191611.72030051542
1669,172594.6587781157
1670,173339.19591890599
1671,160757.37785284227
1672,230685.56605159526
1673,193487.20213967795
1674,172095.62399990612
1675,146927.18390365213
1676,152637.77644018634
1677,152665.11853017542
1678,262854.6513109083
1679,198117.24559755393
1680,158726.12393028405
1681,147346.8960558152
1682,171269.13977842947
1683,151306.12880627188
1684,138709.11789003573
1685,155164.1923152029
1686,129041.39313839536
1687,133642.29650319117
1688,156612.32340356638
1689,154965.6023183877
1690,165348.7465771149
1691,151608.01886393205
1692,171978.84357330448
1693,129451.3504704475
1694,157019.07952924064
1695,146308.67611047797
1696,172948.958068616
1697,139371.9841055342
1698,177571.8047807098
1699,175084.23805057307
1700,158433.6071590824
1701,172500.7855899314
1702,164777.32566680902
1703,172430.80030577956
1704,172047.68473584292
1705,157043.03444296183
1706,263368.48843613046
1707,145924.2227291655
1708,149139.69926625304
1709,171345.11069783207
1710,167689.3828945218
1711,165117.3133132913
1712,157402.4139432289
1713,169768.06758164283
1714,155113.48415180412
1715,158186.2551522269
1716,117269.07968873082
1717,103279.05955247558
1718,73766.66501223003
1719,155271.23896480084
1720,156879.2539218679
1721,85652.07897814657
1722,66141.38267774152
1723,82003.51761711139
1724,149645.71977816548
1725,164417.52429639647
1726,154095.69395904956
1727,125605.55493018858
1728,138831.58843244336
1729,106674.23947213814
1730,84840.51958987855
1731,61367.65059820462
1732,62079.092087777
1733,58375.2544684749
1734,65492.20692163339
1735,62479.72819347599
1736,60321.318309566544
1737,156786.76940008457
1738,157368.71709070465
1739,174625.67402365984
1740,156375.27581221622
1741,123318.88836508394
1742,130526.18017948917
1743,123235.34324428567
1744,171598.08769327076
1745,132686.87846929234
1746,115556.05726498461
1747,159858.29412402035
1748,166129.16992308683
1749,105262.07985198348
1750,62074.29330798694
1751,169506.16437404003
1752,62948.57005786756
1753,79408.37307881285
1754,137612.0583358194
1755,119614.98379923946
1756,63169.78314113444
1757,56745.449194444256
1758,77415.192926728
1759,92524.57650456166
1760,94393.21349872513
1761,84783.62648642523
1762,104870.60149707663
1763,102551.0804642089
1764,63960.66228027301
1765,89302.73603566058
1766,120567.74707796548
1767,136385.98826603795
1768,65858.77012249408
1769,96589.45467649166
1770,74045.66837028036
1771,57798.95019095957
1772,69865.46095547202
1773,66999.20583201597
1774,66944.97660357057
1775,63984.70424539382
1776,65547.56601602994
1777,55994.20366169684
1778,64911.91546753832
1779,63131.61111497056
1780,96022.2865310736
1781,60683.320071261114
1782,56681.18621950311
1783,76985.31452906306
1784,64814.36625856136
1785,63550.85884906605
1786,107853.12106228141
1787,98160.43637880849
1788,52632.502861455025
1789,61716.712644135005
1790,54300.52558118319
1791,100268.72539799038
1792,80333.23553049196
1793,67264.23387643046
1794,67911.73737801453
1795,62732.7951419164
1796,76766.43292458962
1797,63452.56519277564
1798,58323.94666073422
1799,56872.709047787575
1800,66983.64049207098
1801,64582.55955707246
1802,74915.61861806878
1803,78732.42511975419
1804,65814.13297278348
1805,62822.28879815267
1806,62294.86171863483
1807,69939.03330181159
1808,60080.23664207898
1809,66584.09992896354
1810,73191.83538352029
1811,60711.71639226313
1812,57198.70759994793
1813,54562.01184909193
1814,59772.9310448109
1815,44180.40097425396
1816,55043.941905082866
1817,69823.57440957963
1818,77131.02183722882
1819,63656.836229740366
1820,46140.84616084052
1821,68080.54914283581
1822,74652.66169632766
1823,38883.42726429961
1824,75481.1438393238
1825,74369.5014531512
1826,61120.86378204217
1827,57350.41005212082
1828,72132.46590113896
1829,70709.56738137317
1830,74409.11908244171
1831,76078.09747348493
1832,50569.507260923056
1833,73639.04505318584
1834,63450.951155701216
1835,70153.41454389386
1836,60075.98603910262
1837,53432.85798826667
1838,62531.16085746435
1839,59649.23247520597
1840,107997.02720094318
1841,72228.42132418294
1842,62162.33615963151
1843,61965.90587716763
1844,72400.50800707006
1845,84625.84059209167
1846,77952.56558764311
1847,99191.5426347904
1848,46132.95185041637
1849,68867.01885762988
1850,60328.62786090362
1851,79739.92599280298
1852,66118.63478103813
1853,75443.24154492933
1854,103739.75958388305
1855,98137.96727863632
1856,162771.26899588486
1857,91474.74468635675
1858,61048.84559101163
1859,63509.166124328614
1860,69103.67073969799
1861,62405.06010997572
1862,188002.69464180426
1863,181424.68803405447
1864,181427.79537674398
1865,165090.83484325043
1866,182444.14055061806
1867,159296.1859165818
1868,166080.4774470962
1869,152889.82412577368
1870,157590.13367109175
1871,167288.52865025544
1872,139337.13040311373
1873,171516.09290752545
1874,67928.66299690885
1875,139746.43074533227
1876,153226.5210847782
1877,149155.34015431424
1878,158478.0528867232
1879,62147.09461618496
1880,63633.6550573744
1881,154755.06297641253
1882,160979.40331413815
1883,150172.14696256578
1884,152520.6386883796
1885,160112.41696770475
1886,160239.66735085705
1887,155023.6485630636
1888,171962.80776986468
1889,112669.29461852642
1890,60117.97466020366
1891,63738.26986678591
1892,51908.74269057361
1893,69372.27084033494
1894,58429.35757155635
1895,70907.41908213178
1896,62320.05894174312
1897,63060.70921571477
1898,63526.353527141495
1899,86699.5899791836
1900,82432.32340335613
1901,96829.36140550792
1902,78194.51982243216
1903,115820.61003389365
1904,65340.016546060404
1905,135061.74999247488
1906,86785.99081470678
1907,129291.86036051504
1908,58684.825983577495
1909,70111.86637568285
1910,64171.33227064343
1911,149748.2110614502
1912,169236.90054806438
1913,87289.92375295589
1914,43532.299231242076
1915,155878.61653940755
1916,47754.76260077945
1917,170000.6061669276
1918,69078.78063955772
1919,100241.3729369411
1920,105823.35962893128
1921,188801.62392518684
1922,167216.3302679329
1923,156288.97518463893
1924,163195.421319002
1925,157611.74389988626
1926,179327.06673388946
1927,65077.11431756219
1928,98160.98009987026
1929,64005.258471847264
1930,77520.85933708274
1931,69906.81101243276
1932,74837.72821498755
1933,107732.23215699475
1934,143709.22587575726
1935,146309.91290481878
1936,153434.13875002766
1937,159839.9703185259
1938,139548.85271975695
1939,156945.53972362034
1940,149862.29104475156
1941,150228.48988276714
1942,155160.10220789863
1943,169662.40746414708
1944,206128.6537395775
1945,186761.05973441593
1946,75105.01058428723
1947,155324.2610388689
1948,115118.27377141391
1949,163370.2042986501
1950,120962.81356734197
1951,153312.5035645482
1952,151037.19961835415
1953,108846.8155341116
1954,139741.63099619938
1955,70684.75865696112
1956,181882.38875982387
1957,105757.42817461948
1958,190491.6749390201
1959,70148.41200297108
1960,57807.05745672045
1961,61545.10845313716
1962,58771.71788147153
1963,60104.8631187783
1964,62944.1858674549
1965,73093.68434728804
1966,72508.84037365974
1967,154085.17202041647
1968,216903.82372758526
1969,186931.2580663688
1970,189294.06774929853
1971,222340.06842203968
1972,173585.30958051066
1973,176771.4027668607
1974,175039.25993921756
1975,258581.53847020297
1976,173985.1654260113
1977,180768.10895230106
1978,183561.66032049462
1979,172039.13013051538
1980,150813.3425501472
1981,157658.8212959799
1982,147198.40893308347
1983,149935.82286602276
1984,117275.28734451707
1985,168087.86372801283
1986,148363.08165442167
1987,143966.03633870764
1988,156336.27879651857
1989,157815.9025863316
1990,158761.84527153766
1991,153822.92339558102
1992,170064.57146862868
1993,138903.179087162
1994,156348.2002124471
1995,153032.13756830356
1996,165506.89940057934
1997,162030.4768146869
1998,161705.14662105817
1999,173958.5785533234
2000,175177.6939052554
2001,161005.50276136145
2002,149076.92363768292
2003,181600.5425181003
2004,172010.78281405376
2005,147651.07982160215
2006,158582.27685090952
2007,166653.9260777448
2008,157014.2641019054
2009,153574.8584468018
2010,147744.11652015377
2011,74565.560914809
2012,117355.5543574137
2013,146698.7180698184
2014,153853.0784327201
2015,150149.39378490974
2016,150048.82057298545
2017,158293.0319736787
2018,62090.29811896477
2019,61286.6432064626
2020,54467.087119101554
2021,57425.92110997609
2022,125215.65002375966
2023,85227.16596639645
2024,176782.72885389265
2025,175134.93719165825
2026,152943.751638092
2027,104956.36033314018
2028,90246.9005958536
2029,125092.15473864813
2030,160769.8346786499
2031,146526.71127154707
2032,147186.8560416211
2033,164454.31397609098
2034,110254.0607428007
2035,151735.22914176714
2036,141262.69241178094
2037,142560.02790275228
2038,199157.3105432444
2039,136348.83432619588
2040,190336.67557779542
2041,167713.77662817243
2042,161664.25327247145
2043,126826.73642652514
2044,116685.68162093083
2045,136616.06210516824
2046,69611.87553678405
2047,69360.42143532785
2048,63056.327442710666
2049,63656.70682672998
2050,113631.61432320128
2051,64857.863988032455
2052,66550.95037001677
2053,66368.98186583124
2054,56599.340798276644
2055,91922.43940130252
2056,78528.72776209004
2057,59272.02007889944
2058,136400.3146185663
2059,70757.67983787225
2060,100410.86290237532
2061,101286.84333733062
2062,63774.35770047845
2063,61467.451430447676
2064,64681.2421955052
2065,59184.88518094264
2066,108757.81263787123
2067,85814.86793097848
2068,68038.43490095003
2069,57749.11262639041
2070,60068.5473613597
2071,60124.25504620306
2072,73327.65022685687
2073,65204.51520519557
2074,104928.46449276432
2075,67075.51082600834
2076,62219.200313823356
2077,77468.22065924045
2078,58578.74705244984
2079,69768.39262419762
2080,56112.96401779677
2081,59437.66419723659
2082,60567.53880464567
2083,71746.78804955524
2084,58484.41633265515
2085,61660.55600942537
2086,65348.90687169664
2087,59034.853040100126
2088,55830.11761200418
2089,52634.743613461265
2090,69685.2614638902
2091,60200.080745045096
2092,67373.19595665298
2093,67829.43871960814
2094,67422.50283415362
2095,69584.51194952962
2096,56218.67996051416
2097,59643.82069304531
2098,65283.651871402646
2099,39137.75649693592
2100,56707.96357500655
2101,61733.89111893222
2102,64741.770092344785
2103,55472.1166476304
2104,69054.97203514981
2105,68978.57459057341
2106,49444.4948574298
2107,109980.8481246453
2108,58148.33606583014
2109,55979.994866464585
2110,64898.53944655361
2111,73955.33490657591
2112,79185.98470947811
2113,59255.26393009501
2114,61066.16842889869
2115,76849.74070488756
2116,62553.14000327464
2117,74123.96179411691
2118,66233.97210629834
2119,60754.71844445125
2120,59194.2252041868
2121,54794.78920983824
2122,61610.84542282026
2123,60058.599893061066
2124,85681.01422334969
2125,72743.94901546414
2126,98851.02940646917
2127,74027.26024232406
2128,68557.09532121784
2129,53780.03301009016
2130,63423.636297997364
2131,88340.22611774
2132,65158.83423784442
2133,63626.90142524999
2134,62081.41699552089
2135,57490.89630334269
2136,51759.0459977827
2137,58156.7672417547
2138,60325.51140480147
2139,69734.30154067704
2140,63858.93575938835
2141,74125.20815868428
2142,64606.33296936989
2143,72356.22048201761
2144,69220.46627210866
2145,63775.35092067421
2146,80810.27063986164
2147,103644.58246095804
2148,72635.6536183533
2149,72823.20196436689
2150,154484.19192610594
2151,64962.26139204165
2152,93844.15088472122
2153,99321.39464687342
2154,58094.47031955491
2155,66409.721787451
2156,184093.02890453418
2157,165623.07168161153
2158,169584.93742714386
2159,159745.50692911708
2160,119862.74796206184
2161,166975.56272089996
2162,247329.8216678852
2163,180571.57455838023
2164,166893.62331818131
2165,140967.39340312165
2166,68664.92724076213
2167,156227.93210602534
2168,150709.70292874353
2169,150265.18261573603
2170,153792.4645264069
2171,71680.03260774222
2172,63414.87944391751
2173,106144.80613879839
2174,165242.9675920685
2175,176911.7407682386
2176,163793.5488790946
2177,159811.5399275343
2178,153577.6252441904
2179,67791.09067161373
2180,116049.33101533394
2181,147638.74659584876
2182,162932.65790065625
2183,151171.1414258054
2184,57678.14144709757
2185,70570.16109582326
2186,67649.5609392499
2187,73229.90758649349
2188,74611.22481071102
2189,186628.19218146137
2190,55840.24360425107
2191,53941.87901506484
2192,53276.5577812581
2193,62122.03546749905
2194,58664.493512140114
2195,60026.41278899074
2196,58002.97121055366
2197,64468.46672532105
2198,88362.39825423936
2199,89032.44885053905
2200,75635.3339528456
2201,78237.15568234662
2202,127550.66616143913
2203,90386.28004889704
2204,100293.0289564142
2205,66446.08283122233
2206,81688.369797974
2207,122067.2657623546
2208,163480.2660723999
2209,132517.41120065714
2210,62614.15615362002
2211,58272.17607751378
2212,59683.64772676253
2213,57214.37088240159
2214,72903.31518306083
2215,58188.39012444725
2216,73729.72905190871
2217,46703.95973178834
2218,48498.16760260444
2219,44284.57327909148
2220,41468.44184607906
2221,155443.7229485112
2222,157156.3993928113
2223,182874.86584279902
2224,156075.40696464063
2225,73432.60795248124
2226,129177.93683349571
2227,152013.02550036233
2228,160422.88951417635
2229,162004.30485396174
2230,124044.21207391302
2231,155578.89464995865
2232,137061.85684500047
2233,127810.79818858765
2234,156952.72092532652
2235,145558.76184783923
2236,168713.86379424442
2237,178666.80650622072
2238,128173.28657764933
2239,60342.33790441361
2240,83015.58633157806
2241,87087.94771721718
2242,62723.703998338024
2243,70749.91553385262
2244,61102.15857652867
2245,63544.558659515096
2246,67088.94490870525
2247,66343.85294640923
2248,62465.546530919295
2249,66009.65620650713
2250,64116.1343115236
2251,65953.00028472312
2252,113134.09068153848
2253,130265.78562274695
2254,147796.3331799166
2255,153383.12614256702
2256,145895.78886165656
2257,166735.04649496774
2258,136402.76292947086
2259,159489.47631954745
2260,78602.44687190809
2261,139160.6179958579
2262,146804.21933503312
2263,196470.42104816326
2264,273958.02705077187
2265,92496.24624475096
2266,160854.8480299026
2267,179737.92002841918
2268,199431.44348364582
2269,101333.87062751145
2270,147109.86274482627
2271,151204.49502113083
2272,150169.63718123222
2273,97485.02834607047
2274,139143.95355874178
2275,100968.10083656647
2276,140644.8094997279
2277,121361.55880010407
2278,68993.3960790331
2279,66863.00373772922
2280,56531.38805011321
2281,132110.1328831666
2282,123771.6240629234
2283,59149.57643130829
2284,61552.09616916664
2285,68366.26402305561
2286,55893.417792773944
2287,173437.05988986036
2288,160756.21948955551
2289,195262.95208453783
2290,198983.11635319627
2291,171010.1144461821
2292,228225.30676481343
2293,242856.71150323
2294,186349.9586608346
2295,222871.64258882607
2296,162736.50503758673
2297,182578.8197544185
2298,182683.2454301265
2299,210117.47359007323
2300,170283.4125554769
2301,168965.2946388256
2302,160378.99730223726
2303,168464.03487853965
2304,163949.71961388807
2305,129096.23069121929
2306,131698.56580824387
2307,149746.92621447548
2308,162767.07525842113
2309,154786.71742409753
2310,148280.45124042378
2311,147448.88972269103
2312,139842.27263869488
2313,147152.68323416053
2314,109587.07822957495
2315,152756.0794808167
2316,145306.60396415225
2317,141421.63233341332
2318,148787.4612113692
2319,146132.84908574086
2320,146601.38897722843
2321,165033.46328324397
2322,124127.00145514694
2323,131314.60377410165
2324,139418.74091490282
2325,167734.98823927823
2326,142064.01655735707
2327,155489.24981019448
2328,163504.80351556238
2329,162821.8012320738
2330,157775.6393781202
2331,175864.35193887562
2332,200984.7298796549
2333,178463.51231979378
2334,158170.93835222884
2335,167832.98134810803
2336,167856.6040118778
2337,138365.04717244543
2338,153171.13332569695
2339,155951.34022638993
2340,178189.8012053598
2341,176793.37127933552
2342,160025.88451709534
2343,158504.25001649524
2344,156846.3270078604
2345,162450.73416874895
2346,157322.06653390382
2347,148719.69549707853
2348,162332.41359922301
2349,120807.68067657156
2350,162670.60650091877
2351,162689.7390950681
2352,168176.27370690188
2353,157341.92907592974
2354,69864.24028296646
2355,82734.5783231031
2356,69423.59807529386
2357,146293.7719297869
2358,152508.8328793513
2359,67788.0337013258
2360,61226.119022661296
2361,64881.32380930339
2362,187462.01171430422
2363,68911.52506509388
2364,77042.23295850088
2365,150504.64297561036
2366,126031.84253771302
2367,152441.17999342002
2368,147561.37196173414
2369,150801.38931686874
2370,132086.24462990224
2371,122419.63803807856
2372,133926.62359983395
2373,164163.55646303133
2374,181742.17280225793
2375,156701.9377093966
2376,185410.08881815828
2377,186994.75421807816
2378,78611.35222055852
2379,124459.61548489865
2380,77562.7063417086
2381,110124.81768660774
2382,152331.2585135292
2383,160071.96011564357
2384,164803.57712664103
2385,89034.15561251985
2386,67739.3908262366
2387,65531.29966753765
2388,65363.751490930976
2389,62868.446044302575
2390,75951.93890133931
2391,62735.74888542886
2392,55017.02402307304
2393,94380.41459871197
2394,81709.43978461347
2395,123074.10820895377
2396,79151.95769777993
2397,131289.5190451136
2398,65943.28371505697
2399,50241.65567973659
2400,43584.984055069646
2401,60674.95501472062
2402,64755.8554726951
2403,66935.58582783747
2404,93947.46526454607
2405,88066.69305637013
2406,67268.74506347548
2407,60434.26332972692
2408,74975.18278162694
2409,63450.0698699449
2410,100123.08412628197
2411,57057.12671594767
2412,85516.44939660397
2413,63002.868887657125
2414,65251.610560144545
2415,62933.3240852764
2416,61518.75911278126
2417,61944.8423716237
2418,61836.224864182295
2419,63314.46947290011
2420,59510.73936681765
2421,79747.10423767648
2422,60060.4809284379
2423,75570.12831896749
2424,80305.64634379858
2425,123805.68453860536
2426,69563.68875976754
2427,75356.35635744763
2428,109862.62958119911
2429,60390.94125738238
2430,61079.976177681965
2431,64143.39198719735
2432,63880.63752471125
2433,71821.06100539185
2434,64244.00603707817
2435,72295.32281671962
2436,61270.24591251335
2437,60665.13001773997
2438,63555.57197383618
2439,59476.701335573285
2440,58544.031858116636
2441,53078.91054700504
2442,59657.84520459583
2443,64580.88944069663
2444,57910.91771935196
2445,55352.291536707315
2446,75301.18355847728
2447,99155.9153272569
2448,75791.78989185386
2449,58609.87360080614
2450,80020.05835618949
2451,60124.16120814631
2452,107610.74864258492
2453,58916.78338785556
2454,78006.77536162797
2455,68257.59553618636
2456,57840.177920933995
2457,68032.66316585544
2458,68512.67400564582
2459,56339.12179851261
2460,72587.02504460048
2461,58342.74868432453
2462,65991.949219335
2463,67673.02378529395
2464,79191.72630797088
2465,72103.13764639836
2466,63599.98265498813
2467,76025.3663577337
2468,53786.36803722824
2469,50024.10136036626
2470,115332.40167810125
2471,108083.13880087943
2472,84273.17346050766
2473,64888.351065150855
2474,60185.175457983365
2475,117757.89005088134
2476,57987.42199856849
2477,58466.04394561803
2478,94466.63537796549
2479,56893.02156126776
2480,82691.70291990292
2481,64296.95079707171
2482,64824.04929665107
2483,59903.91540702699
2484,62208.65669305695
2485,59421.94435822736
2486,75805.04064105541
2487,119633.0607389769
2488,83073.87325436459
2489,80008.54066514637
2490,70775.41898439168
2491,57697.515540628636
2492,148282.4908002353
2493,85763.34785239122
2494,88951.18839253436
2495,54036.445494640764
2496,176293.68057404546
2497,70875.75860082365
2498,57725.26862819148
2499,54574.086305650926
2500,72918.0224337193
2501,66307.5050284156
2502,69725.38315412439
2503,65417.58401990468
2504,109365.71528092319
2505,165202.97279420804
2506,164140.5702694356
2507,169325.7984480069
2508,168142.41873705314
2509,160145.25171617925
2510,159269.13942832468
2511,146175.9820133442
2512,156018.44803623704
2513,173164.7623432368
2514,156794.5888684527
2515,70556.03999536847
2516,118044.78822838163
2517,67276.65231474882
2518,74996.44362958765
2519,173956.90152790077
2520,154432.88393292282
2521,151183.71460294706
2522,161992.11305268656
2523,60291.32614401753
2524,77528.75057436207
2525,72454.08461785704
2526,64343.73288551532
2527,65778.98585567379
2528,62449.04413244579
2529,74083.04129186072
2530,64027.73185226618
2531,168356.98213394178
2532,161906.56919541702
2533,148794.50237891558
2534,163599.79561722663
2535,171626.32036082284
2536,162269.83927852206
2537,161314.18384122243
2538,142632.97946669167
2539,130747.90087154199
2540,141725.7437990741
2541,150023.23574763574
2542,127057.53674181586
2543,62871.80880839763
2544,60505.48822811246
2545,68371.90888653809
2546,67238.74133232087
2547,63732.05684257594
2548,74497.96692640959
2549,111554.8115445291
2550,333450.45991696854
2551,69231.03800853246
2552,59803.669336760955
2553,57564.42549660336
2554,54500.88410646425
2555,62142.848453427534
2556,53473.161693724745
2557,54993.68084779407
2558,77157.96627940628
2559,70464.69500162273
2560,87251.71569215719
2561,77080.8326050207
2562,77819.90033733734
2563,81102.4567611708
2564,142585.6905376745
2565,92506.69721961982
2566,92578.7546349154
2567,75999.12373780578
2568,121712.87881439796
2569,137282.04172085534
2570,61254.277105518704
2571,124215.97864866002
2572,82397.52593370638
2573,150464.05226779357
2574,205797.5419747319
2575,62675.952662025884
2576,69246.25103964805
2577,82835.44756461379
2578,52549.09722486713
2579,45018.71089943494
2580,55515.82729811412
2581,53028.54498862126
2582,54226.115484384725
2583,164432.29688164446
2584,103979.93193539325
2585,140871.74070972885
2586,155521.91958231136
2587,143808.8318538153
2588,85467.87646158945
2589,74275.29203579732
2590,148495.99067411263
2591,155430.56482830757
2592,152094.71744243876
2593,156774.14064278343
2594,131648.4663001896
2595,145916.06640898233
2596,170381.6355391049
2597,141491.08827931312
2598,191096.02644499927
2599,175109.4015225562
2600,103525.42914229353
2601,66826.2338790629
2602,54714.84989149106
2603,57847.80772156551
2604,53962.34307748401
2605,53473.97972897065
2606,80289.38123282662
2607,142080.00823839486
2608,125710.324693668
2609,106814.38197571183
2610,62382.64415659389
2611,72936.0006324918
2612,80743.89237145269
2613,65476.96367692927
2614,66871.32249696164
2615,88997.40256010939
2616,75404.70433637578
2617,105487.61400401012
2618,109072.58486726542
2619,137018.83696281066
2620,150130.8715295794
2621,154569.26189164625
2622,156038.93196481938
2623,162535.41366961278
2624,202442.08174996055
2625,181876.19018789643
2626,135473.53749366858
2627,113881.02033430907
2628,234520.77688776416
2629,255187.48821499746
2630,192644.84342215574
2631,243234.64005376477
2632,210997.22191381
2633,157506.77568666358
2634,203263.9641631377
2635,87152.73450350613
2636,141977.66334396938
2637,99262.59985751552
2638,154647.20221739268
2639,148756.83519908413
2640,77178.23534361125
2641,59474.335049172456
2642,118190.95635532116
2643,58564.874518135155
2644,65405.73953874586
2645,59285.038529516634
2646,58153.2160008224
2647,60729.25093390749
2648,78909.92579211193
2649,74840.68144921519
2650,65288.17623222357
2651,81233.64560657597
2652,215967.52808595749
2653,162362.5095104979
2654,152721.29652689456
2655,188051.7203548021
2656,174161.67171114453
2657,180415.21609086747
2658,167196.17178985418
2659,174385.2559055827
2660,173691.16360106305
2661,173856.09385321845
2662,179261.05678956927
2663,187894.7754138247
2664,156258.88140257998
2665,157348.5960011577
2666,158478.1047229764
2667,142245.63280758887
2668,140485.2449676372
2669,144860.3585232714
2670,175041.06755453785
2671,150084.8926591812
2672,142752.01601098047
2673,148473.12614261825
2674,126608.965876923
2675,111426.53862672324
2676,160787.48370731692
2677,157880.49809732227
2678,197556.6460030467
2679,157442.20087359956
2680,169953.93352360476
2681,195044.06361830287
2682,168675.33020614405
2683,319061.2434807551
2684,186133.64388396713
2685,191986.03182969373
2686,153982.0176171401
2687,170066.32795016174
2688,146925.1934884893
2689,156395.28176188417
2690,253026.28382112944
2691,148473.20085772692
2692,74969.11980021719
2693,144916.98078826343
2694,70281.7506830746
2695,147719.28139208863
2696,147357.1918864164
2697,142160.24960311854
2698,150151.62967879296
2699,127108.7074918981
2700,121996.7349315859
2701,102006.49969102803
2702,58050.37934968143
2703,64705.74764173635
2704,64902.24460574413
2705,56655.43595598948
2706,53948.373959959834
2707,64268.26608679295
2708,59741.31474870676
2709,54356.09165665765
2710,59366.305622086555
2711,195941.89418270832
2712,190347.47487133526
2713,108675.63021761127
2714,96208.95300936826
2715,131589.873897177
2716,92238.10110713542
2717,142167.03947378817
2718,170082.43545124744
2719,88972.89097560348
2720,115580.81389997483
2721,65967.92356434486
2722,98895.58254536454
2723,65711.37395635602
2724,67450.6159366436
2725,63235.45293837113
2726,66477.93089694853
2727,90237.60282956198
2728,105042.22553663206
2729,84181.73386454239
2730,61464.161216629494
2731,60326.126327048274
2732,56605.14135337821
